image,name,label,img_type
visa-logo-preview-400x400.png,visa-logo-preview-400x400,visa,.png
visa-us-vector-logo-400x400.png,visa-us-vector-logo-400x400,visa,.png
vodafone-logo-vector1-400x400.png,vodafone-logo-vector1-400x400,vodafone,.png
vodafone-logo.png,vodafone-logo,vodafone,.png
vodafone-plc-vector-logo-400x400.png,vodafone-plc-vector-logo-400x400,vodafone,.png
vogue-vector-logo-400x400.png,vogue-vector-logo-400x400,vogue,.png
volkswagen-auto-eps-vector-logo-400x400.png,volkswagen-auto-eps-vector-logo-400x400,volkswagen,.png
volkswagen-group-logo-vector-download-400x400.jpg,volkswagen-group-logo-vector-download-400x400,volkswagen,.jpg
volkswagen-racing-auto-vector-logo-400x400.png,volkswagen-racing-auto-vector-logo-400x400,volkswagen,.png
volvo-black-vector-logo-400x400.png,volvo-black-vector-logo-400x400,volvo,.png
volvo-cars-vector-logo-400x400.png,volvo-cars-vector-logo-400x400,volvo,.png
volvo-text-vector-logo-400x400.png,volvo-text-vector-logo-400x400,volvo,.png
vv-smitshoek-vector-logo-400x400.png,vv-smitshoek-vector-logo-400x400,vv,.png
vw-golf-vector-logo-400x400.png,vw-golf-vector-logo-400x400,vw,.png
vw-gti-vector-logo-400x400.png,vw-gti-vector-logo-400x400,vw,.png
vw-motorsport-vector-logo-400x400.png,vw-motorsport-vector-logo-400x400,vw,.png
wacken-open-air-vector-logo-400x400.png,wacken-open-air-vector-logo-400x400,wacken,.png
walkman-sony-vector-logo-400x400.png,walkman-sony-vector-logo-400x400,walkman,.png
wall-e-vector-logo-400x400.png,wall-e-vector-logo-400x400,wall,.png
walls-vector-logo-400x400.png,walls-vector-logo-400x400,walls,.png
walmart-logo-preview-400x400.png,walmart-logo-preview-400x400,walmart,.png
walmart-new-vector-logo-400x400.png,walmart-new-vector-logo-400x400,walmart,.png
walt-disney-home-entertainment-vector-logo-400x400.png,walt-disney-home-entertainment-vector-logo-400x400,walt,.png
walt-disney-logo-preview-400x400.png,walt-disney-logo-preview-400x400,walt,.png
walt-disney-pictures-presents-vector-logo-400x400.png,walt-disney-pictures-presents-vector-logo-400x400,walt,.png
warner-bros-black-vector-logo-400x400.png,warner-bros-black-vector-logo-400x400,warner,.png
warner-bros-pictures-eps-vector-logo-400x400.png,warner-bros-pictures-eps-vector-logo-400x400,warner,.png
wayfair-logo.png,wayfair-logo,wayfair,.png
waze-vector-logo-400x400.png,waze-vector-logo-400x400,waze,.png
wechat-logo-preview-400x400.png,wechat-logo-preview-400x400,wechat,.png
wells-fargo-logo-preview-400x400.png,wells-fargo-logo-preview-400x400,wells,.png
wells-fargo-vector-logo-400x400.png,wells-fargo-vector-logo-400x400,wells,.png
wendys-logo-01.png,wendys-logo-01,wendys,.png
wepay-logo.png,wepay-logo,wepay,.png
wesfarmers-logo.png,wesfarmers-logo,wesfarmers,.png
west-coast-customs-vector-logo-400x400.png,west-coast-customs-vector-logo-400x400,west,.png
west-ham-united-fc-logo-preview-400x400.png,west-ham-united-fc-logo-preview-400x400,west,.png
western-union-logo-vector-download-1-400x400.jpg,western-union-logo-vector-download-1-400x400,western,.jpg
whatsapp-icon-vector-400x400.png,whatsapp-icon-vector-400x400,whatsapp,.png
whatsapp-logo-symbol-vector-400x400.png,whatsapp-logo-symbol-vector-400x400,whatsapp,.png
whatsapp-logo.png,whatsapp-logo,whatsapp,.png
whatsapp-vector-logo-400x400.png,whatsapp-vector-logo-400x400,whatsapp,.png
who-logo-vector.png,who-logo-vector,who,.png
wifi-zone-logo-400x400.png,wifi-zone-logo-400x400,wifi,.png
willy-il-coyote-vector-400x400.png,willy-il-coyote-vector-400x400,willy,.png
wilson-black-vector-logo-400x400.png,wilson-black-vector-logo-400x400,wilson,.png
wilson-logo-400x400.png,wilson-logo-400x400,wilson,.png
wilson-logo-vector-01.png,wilson-logo-vector-01,wilson,.png
window-10-logo-vector.png,window-10-logo-vector,window,.png
windows-black-vector-logo-400x400.png,windows-black-vector-logo-400x400,windows,.png
windows-vista-eps-vector-logo-400x400.png,windows-vista-eps-vector-logo-400x400,windows,.png
wonder-woman-logo.png,wonder-woman-logo,wonder,.png
world-cup-vector-logo-400x400.png,world-cup-vector-logo-400x400,world,.png
world-series-of-poker-vector-logo-400x400.png,world-series-of-poker-vector-logo-400x400,world,.png
wrangler-vector-logo-400x400.png,wrangler-vector-logo-400x400,wrangler,.png
wu-tang-clan-vector-logo-400x400.png,wu-tang-clan-vector-logo-400x400,wu,.png
xbox-360-games-vector-logo-400x400.png,xbox-360-games-vector-logo-400x400,xbox,.png
xerox-eps-vector-logo-400x400.png,xerox-eps-vector-logo-400x400,xerox,.png
xiaomi-logo-vector-download.jpg,xiaomi-logo-vector-download,xiaomi,.jpg
xplod-sony-vector-logo-400x400.png,xplod-sony-vector-logo-400x400,xplod,.png
xubuntu-linux-vector-logo-400x400.png,xubuntu-linux-vector-logo-400x400,xubuntu,.png
xxx-energy-drink-vector-logo-400x400.png,xxx-energy-drink-vector-logo-400x400,xxx,.png
xxx-logo-vector-01-400x400.png,xxx-logo-vector-01-400x400,xxx,.png
xxx-tv-vector-logo-400x400.png,xxx-tv-vector-logo-400x400,xxx,.png
xxxx-vector-logo-400x400.png,xxxx-vector-logo-400x400,xxxx,.png
yahoo-2013-vector-logo-400x400.png,yahoo-2013-vector-logo-400x400,yahoo,.png
Yahoo-logo-vector-download-400x400.jpg,Yahoo-logo-vector-download-400x400,Yahoo,.jpg
yahoo-mail-vector-logo-400x400.png,yahoo-mail-vector-logo-400x400,yahoo,.png
yahoo-y-vector-logo-400x400.png,yahoo-y-vector-logo-400x400,yahoo,.png
yamaha-black-vector-logo-400x400.png,yamaha-black-vector-logo-400x400,yamaha,.png
yamaha-company-vector-logo-400x400.png,yamaha-company-vector-logo-400x400,yamaha,.png
yamaha-motor-vector-logo-400x400.png,yamaha-motor-vector-logo-400x400,yamaha,.png
yamaha-mt-01-vector-logo-400x400.png,yamaha-mt-01-vector-logo-400x400,yamaha,.png
yamaha-music-vector-logo-400x400.png,yamaha-music-vector-logo-400x400,yamaha,.png
yamaha-old-vector-logo-400x400.png,yamaha-old-vector-logo-400x400,yamaha,.png
Yamaha-R1-logo-400x400.jpg,Yamaha-R1-logo-400x400,Yamaha,.jpg
yamaha-r6-eps-vector-logo-400x400.png,yamaha-r6-eps-vector-logo-400x400,yamaha,.png
yamaha-team-vector-logo-400x400.png,yamaha-team-vector-logo-400x400,yamaha,.png
yamaha-yzf-vector-logo-400x400.png,yamaha-yzf-vector-logo-400x400,yamaha,.png
yandex-logo-vector-download-400x400.jpg,yandex-logo-vector-download-400x400,yandex,.jpg
yanmar-vector-logo-400x400.png,yanmar-vector-logo-400x400,yanmar,.png
yapi-kredi-world-card-vector-logo-400x400.png,yapi-kredi-world-card-vector-logo-400x400,yapi,.png
yes-band-vector-logo-400x400.png,yes-band-vector-logo-400x400,yes,.png
yin-yang-vector-logo-400x400.png,yin-yang-vector-logo-400x400,yin,.png
yoshimura-vector-logo-400x400.png,yoshimura-vector-logo-400x400,yoshimura,.png
youtube-button-logo-vector-400x400.png,youtube-button-logo-vector-400x400,youtube,.png
youtube-button-vector-400x400.png,youtube-button-vector-400x400,youtube,.png
youtube-eps-vector-logo-400x400.png,youtube-eps-vector-logo-400x400,youtube,.png
youtube-eps-version-vector-logo-400x400.png,youtube-eps-version-vector-logo-400x400,youtube,.png
YouTube-icon-400x400.png,YouTube-icon-400x400,YouTube,.png
youtube-logo-preview-1-400x400.png,youtube-logo-preview-1-400x400,youtube,.png
youtube-logo-preview-400x400.png,youtube-logo-preview-400x400,youtube,.png
youtube-logo-vector-400x400.png,youtube-logo-vector-400x400,youtube,.png
youtube-logo.png,youtube-logo,youtube,.png
youtube-vector-logo-400x400.png,youtube-vector-logo-400x400,youtube,.png
yves-saint-laurent-logo-vector-400x400.png,yves-saint-laurent-logo-vector-400x400,yves,.png
z-card-vector-logo-400x400.png,z-card-vector-logo-400x400,z,.png
zalando-logo-preview-400x400.png,zalando-logo-preview-400x400,zalando,.png
zara-logo-preview-400x400.png,zara-logo-preview-400x400,zara,.png
zaxbys-vector-logo-400x400.png,zaxbys-vector-logo-400x400,zaxbys,.png
zendesk-logo-vector-download-400x400.jpg,zendesk-logo-vector-download-400x400,zendesk,.jpg
zippo-logo-01.png,zippo-logo-01,zippo,.png
zte-logo-vector-download-400x400.jpg,zte-logo-vector-download-400x400,zte,.jpg
zurich-eps-vector-logo-400x400.png,zurich-eps-vector-logo-400x400,zurich,.png
zurich-insurance-group-logo-preview-400x400.png,zurich-insurance-group-logo-preview-400x400,zurich,.png
